Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Bladel,834238.646653565,813099.449061459,21139.1975921059,832848,790038,42810,18936,18936,0,315751.186235053,564663.157911683,306703,0,236813.38967629,27745.534636,122122,0,91591.5,7049.3184601,18834,0,14125.5,16248.1081576567,245811,48440,148927.95
Gulpen-Wittem,1245541.09661989,1243134.98812246,2406.1084974345,1159734,1133080,26654,42927,42700,227,485759.812912498,588540.925835566,584579,0,3961.9258355659,40345.209972,146821,7333,104616,5054.8999106,39358,1089,28701.75,2707.8940893925,27926,4744,19208.7
Tynaarlo,2584313.98189137,2573902.98510246,10410.9967889124,3102640,3079891,22749,276349,276349,0,709403.967442129,1345685.31241634,1087395,0,258290.312416336,24343.603897,179795,3317,132358.5,5940.3680642,18790,0,14092.5,5210.9207281848,290521,54058,185033.55
Midden-Drenthe,3254958.87248511,3209532.93665573,45425.9358293777,3710693,3632763,77930,338406,338406,0,1130017.14149021,1714117.7289623,739520,0,847512.856117654,51764.502633,154745,12750,106496.25,21879.086581,103079,283,77097,38351.2983091922,320352,148662,135928.65
Overbetuwe,5217706.01122448,5119625.49849512,98080.5127293596,4974603,4867173,107430,233018,233018,0,1666769.56342178,2695466.01916384,1695648,0,999818.019163836,51559.049812,182506,9738,129576,22309.421186,39579,0,29684.25,41203.0829675602,258597,74765,141103.8
Hof van Twente,3069373.90152593,2901545.8996547,167828.001871229,2627374,2499660,127714,79950,79950,0,1069517.28211496,1378784.69275758,985434,529,393879.692757577,91443.881921,275743,3,206805,57221.66538,91459,482,68232.75,68890.305439546,580635,146297,329980.65
Neder-Betuwe,1515421.99647665,1460799.72313192,54622.2733447247,1584600,1553597,31003,65732,56933,8799,482293.375892264,517902.239545702,516645,651,1908.2395457022,27496.129222,95080,0,71310,5946.2031097,60239,6301,40453.5,12900.1427126355,264354,113638,118637.1
Rijssen-Holten,2833925.02211864,2505865.15190006,328059.870218589,2528896,2255746,273150,111260,111260,0,1007456.06451222,1287041.09947893,1066670,47335,267706.099478927,55412.567897,167832,3604,123171,4501.7375979,20403,0,15302.25,35468.2815896406,200477,217458,-10403.1
Geldrop-Mierlo,6165983.0185659,5947001.35635501,218981.662210892,5793512,5587834,205678,226928,224095,2833,1835213.80793714,2853413.70540195,2210413,0,643000.705401946,90803.809501,186251,20897,124015.5,11239.464629,22776,0,17082,21779.5293257192,243791,159456,63251.25
Olst-Wijhe,1349735.07344707,1315265.57057743,34469.5028696432,1374047,1356275,17772,51759,51759,0,569539.936730698,1018875.02571146,243477,12694,427154.952548024,33788.709601,136888,122,102574.5,26624.72908,47200,0,35400,6766.0171210423,31287,48762,-12038.1
Dinkelland,816450.670889825,777082.558062433,39368.1128273918,1059212,1008624,50588,21433,21433,0,375737.984707914,684488.152448267,416115,0,268373.152448267,27256.127618,98547,513,73525.5,0,0,0,0,1180.6834656982,96269,41787,43443.15
Westland,7247304.10474682,6889840.9697584,357463.134988422,7857858,7528073,329785,374701,367283,7418,2023917.4062384,3276946.09403595,2608667,15151,683430.094035949,97728.489505,256610,5101,188631.75,66680.857628,101415,1283,75099,431141.876804178,1189695,687463,386120.7
Midden-Delfland,670438.142324178,639016.892663348,31421.2496608297,859415,822293,37122,47525,47525,0,245023.372092634,418143.291233786,172348,0,183767.529069475,11903.384482,47460,0,35595,12950.299967,4771,0,3578.25,18967.3424591675,314068,42744,205581.75
Berkelland,3554069.94979805,3475756.66282794,78313.2869701139,3768134,3684937,83197,145655,144556,1099,923314.076521223,1650400.81841929,1407632,20086,262854.818419292,134740.04858,285058,20792,198199.5,54749.064852,99333,1196,73602.75,11434.4666867168,624156,175126,345846.15
Bronckhorst,1666099.31063005,1595930.17225031,70169.1383797315,1911108,1817157,93951,57919,57919,0,490589.036455371,971663.34513194,971663,60718,60718.3451319395,58418.107572,205742,4137,151203.75,46277.745805,144774,0,108580.5,11222.3489360413,175185,55421,92163.75
Sittard-Geleen,28633365.3612432,27985864.285972,647501.075271142,34288461,33568802,719659,1019466,996360,23106,12600048.0022965,16366056.3252396,12751351,278407,3893112.32523961,222827.17894,828138,11879,612194.25,52553.337233,205388,241,153860.25,104342.78509484,786256,256667,419833.65
Zwartewaterland,1300955.80861146,1292592.45399479,8363.3546166764,1128465,1108719,19746,90838,86657,4181,453656.715309289,304905.174563998,580053,0,-275147.825436002,13269.594634,10715,0,8036.25,24063.435861,22070,0,16552.5,0,165444,41851,94061.55
Leidschendam-Voorburg,18039826.860994,17051802.1187668,988024.742227202,17771726,16680478,1091248,533303,508318,24985,4530756.15878593,7569260.13864288,4841707,21515,2749068.13864288,106217.26855,362014,7023,266243.25,28148.551211,164993,0,123744.75,136632.646720439,841380,460654,298030.35
Pijnacker-Nootdorp,2613433.82032165,2529541.09526563,83892.725056025,3223809,3080226,143583,34263,32115,2148,657460.834983071,1312277.85009727,591111,842,493095.626237304,40707.461115,79605,0,59703.75,1372.9862045,22187,1055,15849,0,686914,65396,468549.3
Montferland,4175661.40129201,4043177.14749887,132484.25379314,4224329,4102146,122183,246230,244311,1919,1720457.50614023,2502563.88137163,1681481,908,821990.881371625,47141.711947,131336,41512,67368,38064.044017,75337,572,56073.75,23616.4578912298,240348,136159,82669.5
Menterwolde,2441562.09774408,2418007.76552387,23554.3322202029,2862143,2802340,59803,132710,119023,13687,1364156.36500927,2091523.69590554,1300614,24340,815249.69590554,36949.616584,65919,2803,47337,21738.753737,63691,0,47768.25,28813.4357354146,175747,61213,87784.8
